	run	task	split	label	tn_count	fp_count	fn_count	tp_count	stratifier	stratum_key
14	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	Message-Topic(e1,e2)	2470	37	76	134		
15	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	Message-Topic(e2,e1)	2660	6	41	10		
16	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	Other	2138	125	362	92		
17	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	Product-Producer(e1,e2)	2594	15	51	57		
18	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	Product-Producer(e2,e1)	2565	29	82	41		
19	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_macro_avg_	48364	542	1547	1170		
20	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_micro_avg_	48364	542	1547	1170		
21	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_0_	2416	14	54	81	span_distance	0.0
22	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_1_	4084	38	105	124	span_distance	1.0
23	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_2_	10246	104	308	267	span_distance	2.0
24	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_3_	8507	97	253	225	span_distance	3.0
25	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_4_	6789	87	230	152	span_distance	4.0
26	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_5_	4570	56	154	103	span_distance	5.0
27	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_6_	3699	45	143	65	span_distance	6.0
28	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_7_	2164	32	86	36	span_distance	7.0
29	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_8_	1579	23	54	35	span_distance	8.0
30	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_9_	1353	15	50	26	span_distance	9.0
31	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_10_	873	9	33	16	span_distance	10.0
32	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_11_	519	3	19	10	span_distance	11.0
33	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_12_	444	6	14	11	span_distance	12.0
34	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_13_	287	1	10	6	span_distance	13.0
35	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_14_	230	4	8	5	span_distance	14.0
36	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_15_	194	4	9	2	span_distance	15.0
37	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_16_	125	1	5	2	span_distance	16.0
38	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_17_	54	0	3	0	span_distance	17.0
39	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_18_	106	2	5	1	span_distance	18.0
40	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_19_	36	0	1	1	span_distance	19.0
41	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_20_	17	1	1	0	span_distance	20.0
42	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_21_	18	0	0	1	span_distance	21.0
43	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_22_	18	0	1	0	span_distance	22.0
44	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_23_	18	0	1	0	span_distance	23.0
45	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span_distance_28_	18	0	0	1	span_distance	28.0
46	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_length_1_	39572	460	1255	969	span1_length	1.0
47	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_length_2_	5509	53	168	141	span1_length	2.0
48	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_length_3_	2513	25	92	49	span1_length	3.0
49	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_length_4_	520	2	22	7	span1_length	4.0
50	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_length_5_	196	2	8	3	span1_length	5.0
51	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_length_6_	54	0	2	1	span1_length	6.0
52	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_1_	24245	289	735	628	span2_length	1.0
53	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_2_	18261	207	597	429	span2_length	2.0
54	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_3_	3928	32	150	70	span2_length	3.0
55	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_4_	1375	11	47	30	span2_length	4.0
56	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_5_	429	3	14	10	span2_length	5.0
57	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_6_	108	0	3	3	span2_length	6.0
58	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span2_length_7_	18	0	1	0	span2_length	7.0
59	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_2_	1304	10	28	45	span1_span2_length	2.0
60	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_3_	1995	21	50	62	span1_span2_length	3.0
61	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_4_	6088	50	155	186	span1_span2_length	4.0
62	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_5_	7912	80	230	214	span1_span2_length	5.0
63	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_6_	8233	119	264	200	span1_span2_length	6.0
64	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_7_	6172	74	204	143	span1_span2_length	7.0
65	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_8_	4384	44	156	90	span1_span2_length	8.0
66	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_9_	3676	50	136	71	span1_span2_length	9.0
67	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_10_	2384	28	90	44	span1_span2_length	10.0
68	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_11_	1673	19	59	35	span1_span2_length	11.0
69	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_12_	1316	16	52	22	span1_span2_length	12.0
70	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_13_	768	6	25	18	span1_span2_length	13.0
71	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_14_	783	9	34	10	span1_span2_length	14.0
72	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_15_	465	3	17	9	span1_span2_length	15.0
73	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_16_	340	2	13	6	span1_span2_length	16.0
74	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_17_	197	1	6	5	span1_span2_length	17.0
75	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_18_	229	5	10	3	span1_span2_length	18.0
76	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_19_	107	1	3	3	span1_span2_length	19.0
77	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_20_	54	0	3	0	span1_span2_length	20.0
78	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_21_	52	2	2	1	span1_span2_length	21.0
79	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_22_	124	2	6	1	span1_span2_length	22.0
80	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_23_	36	0	2	0	span1_span2_length	23.0
81	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_24_	18	0	1	0	span1_span2_length	24.0
82	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_25_	18	0	0	1	span1_span2_length	25.0
83	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_30_	18	0	1	0	span1_span2_length	30.0
84	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	test	_span1_span2_length_33_	18	0	0	1	span1_span2_length	33.0
85	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Cause-Effect(e1,e2)	1084	17	27	21		
86	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Cause-Effect(e2,e1)	1034	16	42	57		
87	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Component-Whole(e1,e2)	1068	11	34	36		
88	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Component-Whole(e2,e1)	1069	10	42	28		
89	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Content-Container(e1,e2)	1104	5	14	26		
90	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Content-Container(e2,e1)	1118	1	7	23		
91	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Entity-Destination(e1,e2)	1004	28	77	40		
92	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Entity-Destination(e2,e1)	1149	0	0	0		
93	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Entity-Origin(e1,e2)	1066	5	65	13		
94	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Entity-Origin(e2,e1)	1121	3	7	18		
95	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Instrument-Agency(e1,e2)	1140	0	9	0		
96	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Instrument-Agency(e2,e1)	1088	7	36	18		
97	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Member-Collection(e1,e2)	1138	1	7	3		
98	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Member-Collection(e2,e1)	1042	10	32	65		
99	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Message-Topic(e1,e2)	1052	19	32	46		
100	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Message-Topic(e2,e1)	1118	1	24	6		
101	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Other	923	38	147	41		
102	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Product-Producer(e1,e2)	1085	5	35	24		
103	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	Product-Producer(e2,e1)	1093	9	29	18		
104	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_macro_avg_	20496	186	666	483		
105	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_micro_avg_	20496	186	666	483		
106	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_0_	1374	12	33	44	span_distance	0.0
107	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_1_	1700	10	51	44	span_distance	1.0
108	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_2_	4563	27	135	120	span_distance	2.0
109	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_3_	3598	38	109	93	span_distance	3.0
110	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_4_	2799	27	101	56	span_distance	4.0
111	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_5_	1823	13	68	34	span_distance	5.0
112	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_6_	1468	26	54	29	span_distance	6.0
113	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_7_	1118	16	36	27	span_distance	7.0
114	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_8_	428	4	16	8	span_distance	8.0
115	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_9_	358	2	13	7	span_distance	9.0
116	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_10_	337	5	16	3	span_distance	10.0
117	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_11_	179	1	6	4	span_distance	11.0
118	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_12_	143	1	5	3	span_distance	12.0
119	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_13_	141	3	7	1	span_distance	13.0
120	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_14_	126	0	4	3	span_distance	14.0
121	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_15_	144	0	7	1	span_distance	15.0
122	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_16_	18	0	1	0	span_distance	16.0
123	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_17_	54	0	1	2	span_distance	17.0
124	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_19_	36	0	1	1	span_distance	19.0
125	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_20_	36	0	1	1	span_distance	20.0
126	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_21_	18	0	0	1	span_distance	21.0
127	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_25_	18	0	0	1	span_distance	25.0
128	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span_distance_29_	17	1	1	0	span_distance	29.0
129	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_length_1_	16104	150	524	379	span1_length	1.0
130	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_length_2_	2894	22	92	70	span1_length	2.0
131	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_length_3_	1230	12	41	28	span1_length	3.0
132	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_length_4_	161	1	6	3	span1_length	4.0
133	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_length_5_	71	1	2	2	span1_length	5.0
134	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_length_6_	36	0	1	1	span1_length	6.0
135	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_1_	10083	87	302	263	span2_length	1.0
136	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_2_	7535	79	258	165	span2_length	2.0
137	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_3_	2002	14	74	38	span2_length	3.0
138	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_4_	553	5	21	10	span2_length	4.0
139	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_5_	288	0	10	6	span2_length	5.0
140	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_6_	17	1	0	1	span2_length	6.0
141	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span2_length_9_	18	0	1	0	span2_length	9.0
142	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_2_	661	5	14	23	span1_span2_length	2.0
143	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_3_	785	7	27	17	span1_span2_length	3.0
144	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_4_	2682	18	76	74	span1_span2_length	4.0
145	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_5_	3485	25	99	96	span1_span2_length	5.0
146	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_6_	3472	38	106	89	span1_span2_length	6.0
147	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_7_	2470	14	83	55	span1_span2_length	7.0
148	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_8_	2012	22	74	39	span1_span2_length	8.0
149	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_9_	1547	19	53	34	span1_span2_length	9.0
150	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_10_	974	16	41	14	span1_span2_length	10.0
151	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_11_	587	7	23	10	span1_span2_length	11.0
152	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_12_	570	6	24	8	span1_span2_length	12.0
153	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_13_	268	2	9	6	span1_span2_length	13.0
154	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_14_	161	1	5	4	span1_span2_length	14.0
155	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_15_	161	1	7	2	span1_span2_length	15.0
156	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_16_	178	2	6	4	span1_span2_length	16.0
157	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_17_	106	2	5	1	span1_span2_length	17.0
158	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_18_	126	0	6	1	span1_span2_length	18.0
159	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_19_	90	0	3	2	span1_span2_length	19.0
160	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_20_	18	0	1	0	span1_span2_length	20.0
161	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_21_	18	0	1	0	span1_span2_length	21.0
162	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_23_	36	0	1	1	span1_span2_length	23.0
163	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_24_	18	0	0	1	span1_span2_length	24.0
164	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_26_	18	0	0	1	span1_span2_length	26.0
165	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_28_	18	0	1	0	span1_span2_length	28.0
166	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_30_	18	0	0	1	span1_span2_length	30.0
167	../../jiant_outputs/bert-base-uncased-mix_0-edges-rel-semeval/run	edges-rel-semeval	val	_span1_span2_length_31_	17	1	1	0	span1_span2_length	31.0
168	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Cause-Effect(e1,e2)	2572	11	16	118		
169	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Cause-Effect(e2,e1)	2503	20	29	165		
170	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Component-Whole(e1,e2)	2540	15	31	131		
171	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Component-Whole(e2,e1)	2535	32	45	105		
172	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Content-Container(e1,e2)	2550	14	38	115		
173	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Content-Container(e2,e1)	2676	2	13	26		
174	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Entity-Destination(e1,e2)	2382	44	49	242		
175	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Entity-Destination(e2,e1)	2716	0	1	0		
176	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Entity-Origin(e1,e2)	2479	27	80	131		
177	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Entity-Origin(e2,e1)	2667	3	11	36		
178	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Instrument-Agency(e1,e2)	2693	2	13	9		
179	../../jiant_outputs/bert-base-uncased-mix_10-edges-rel-semeval/run	edges-rel-semeval	test	Instrument-Agency(e2,e1)	2564	19	38	96		
